bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-132674_acq-standard_T1w	0.29200682783720605	4.735920917407036	0.5312987456582202	26308.280692627824	4.9654	4.6936	5.13738	5.06522	0.22497912893696292	0.43086911966109265	0.34415175140194443	0.41984283924102783	0.1318595886230468	0.0	0.015639998726961427	29.127643914425796	15.780529457664322	23.158923829877782	192	256	256	2.4068719564422545	13.549075537522217	16.14367401063038	32.47507453792667	40.93353738543787	98.28784393638485	92.48772680959866	138.24179910697328	1.0	1.0	1.0	15.569715158145964	0.0	2.9446132817733957	0.0	2768923.0	0.0	12.089868038892746	4.739061595792897	-0.4663621050958464	129.354890352762	297.20775310054034	296.10101805254817	34413.0	86.14030977711082	494.30097136348473	123.02138261269403	-0.15490152278709868	55.06794023485557	710.3507480077994	710.9849895872176	41449.0	624.3543684951961	794.1565651014447	52.474164081702874	0.39855079997011256	29.32641663501802	999.1972672395532	1000.0000016503036	180413.0	946.7374163456261	1047.8221463374794	30.79276166278481	0.14902739179745422	0.47455202354047593	0.5065408726356505	0.5721774840867676
sub-136038_acq-headmotion1_T1w	0.4669053672701052	2.679781245630465	0.5983520470781049	1154.5619859467456	4.691676666666667	4.35319	4.64435	5.07749	0.2037299224068217	0.390227538009486	0.4060425395836923	0.871660977602005	0.4945976585149765	2.367447434503342e-05	0.005952274686826704	35.99768917042943	17.640680881501414	19.649620726386463	192	256	256	2.379154781873145	10.794700234343932	8.3114078349244	11.760368488556127	10.62558147288774	27.65336470655093	26.05465544463532	39.885020154467284	1.0	1.0	1.0	6.010230468744119	16.42632473150855	29.3733378279761	11.079387664794922	2257720.0	0.0	116.41879653930664	41.728687476596356	0.08987111517559176	112.39396806674505	271.6806823780811	266.4166603088379	37471.0	95.28273391723633	461.4778027534485	111.97804671794115	0.13847155101539066	62.64115758188742	694.0542909107883	693.3566026687622	13514.0	588.0022792339325	801.6512251377105	64.22882839465284	0.9182117066614324	80.55216935643617	1008.8045401313751	1000.0425758361816	145479.0	886.9902086257935	1161.2050533294678	85.03467724968854	0.15428439550700915	0.42675576809874477	0.48267011894509054	0.43496678888260365
sub-136038_acq-standard_T1w	0.3145807317574969	4.364870810609282	0.5476945067733316	-1.0	5.23406	5.06364	5.31949	5.31905	0.24607704700287847	0.4163515223152952	0.33757143068182627	0.4923079311847687	0.17948797345161438	0.0	0.02118634991720309	29.61745743215417	17.322719409702554	24.83794225617621	192	256	256	2.0967179147029356	14.006558816295742	15.108549558528189	29.22237194458589	29.544224873945847	95.6903379866008	85.5825172686118	131.51298894528873	1.0	1.0	1.0	19.290759726588963	0.0	2.4680508331060196	0.0	2267321.0	0.0	13.1374002546072	4.981702206328752	0.0721445647500869	108.93365751402688	233.8806383450238	224.65631620958447	46968.0	82.65050005540252	433.4884983753786	107.14551682530782	-0.07994770926347394	53.06123317618729	725.4908820814576	727.635905854404	37692.0	637.9088164865971	807.8976337758824	51.9489664050818	0.40639858890210556	32.6298974120357	999.6642637090321	1000.0338054634631	150419.0	942.5746089890599	1054.6826817803085	34.22140006956851	0.15230684711733763	0.47937598076759663	0.5190555020467769	0.5653330049227338
sub-143104_acq-headmotion1_T1w	0.4460123858031719	2.762099966555932	0.5986514427154833	3100.209529008797	5.1138699999999995	4.9678	5.00734	5.36647	0.19086817281445828	0.3892940877964605	0.41983773938908114	0.7614235877990723	0.4272256672382354	0.004299699507346809	0.0051693494234173265	28.29145719547678	13.502360251425905	14.802307590922098	192	256	256	2.9265597352269643	13.843177718607677	10.254860645667115	13.994844483166705	4.825868908378571	10.764604285984607	10.13665918584962	14.819504363185683	1.0	1.0	1.0	3.44919622326179	0.0	27.647968303544282	0.0	3425484.0	0.0	121.64964582771063	44.21300182522276	0.3738115929683703	106.52950808669804	322.18045078250697	325.6820272151381	51172.0	129.4272461347282	502.770009179972	111.28385354673287	0.1010341210615846	52.15599563278805	726.7844498442536	726.4677538052201	19282.0	641.2332314662635	813.6167623735964	52.47703456174426	0.443027797364822	69.89613020176357	1008.6633698709535	1000.1196292228997	218818.0	907.62601326406	1139.0794213749468	71.46326957372922	0.146494468575938	0.4138925599595007	0.4696908044205249	0.5105828138394923
sub-143104_acq-headmotion2_T1w	0.49431809897455825	2.5618115226422584	0.6050840653527567	2473.29039716509	4.088543333333334	3.87372	3.93426	4.45765	0.17536547589382395	0.41685725302653986	0.4077772710796362	0.8554086685180664	0.42753282785415636	0.0028562136062670034	0.0029183015051936242	30.97087003669098	12.647761508243095	14.60152437880039	192	256	256	2.591525185125356	10.64631724694392	8.083405472312977	11.012373984869654	19.836166857118368	46.13547645274948	44.18504144150284	66.58348101464065	1.0	1.0	1.0	10.260514940908172	9.840041354795362	25.098558171188195	6.637007035315037	3429638.0	0.0	117.02283283695579	43.46804375763596	0.43349883662072264	112.61981396724582	300.00955582204034	297.93597515672445	41324.0	111.47983795031905	492.67013762146235	114.96410375123705	-0.031170040648053732	64.33873193520044	694.0550106914724	692.947294972837	15078.0	587.7762604132295	803.1671955985948	65.08582261505376	0.42619708213492435	87.47904896735656	1009.8689725953299	1000.0729721784592	151799.0	879.0387614630163	1175.5160537548363	90.81326873545815	0.15117833948420853	0.41059661431562994	0.4380800298541771	0.48989799746333446
sub-143104_acq-standard_T1w	0.3058625498430662	4.463159444541446	0.54394883543773	23188.521604938273	4.923046666666667	4.69618	5.02242	5.05054	0.2079952914357084	0.42485632369525167	0.36714838486903995	0.40609757602214813	0.13999050110578537	0.0	0.01901193334392125	25.08807225576323	12.908210107500926	17.677734731374887	192	256	256	2.6415941971674246	14.365497604923542	15.569116770192958	29.70025850848791	37.09154156848333	103.25342725276069	94.07582606364156	141.88250936968066	1.0	1.0	1.0	14.1134363583272	0.0	2.9008904607248023	0.0	3417624.0	0.0	12.149704240262508	4.6175981882803745	2.579301089914308	68.11515975754817	264.5607105222596	261.4323294311762	48548.0	97.19916026685387	445.72319500520825	98.96661538087238	-0.09839753304808196	51.686054779481736	727.3157124525969	727.761178612709	47251.0	643.5832654405385	808.993246410042	50.659816845399696	0.4867905378460806	31.590951169945928	1000.4930983847191	1000.0305557958782	236205.0	945.8758439309895	1056.6884730570018	33.67069814014736	0.15603509622450737	0.4548956370017242	0.5035701236243065	0.6088467614533966
sub-149050_acq-headmotion1_T1w	0.4546027393358717	2.6841472612501733	0.6109537978302276	2352.7889197530862	4.89202	4.62352	4.96284	5.0897	0.17251296499492083	0.41070885944847924	0.41677817555659996	0.8098827004432678	0.4748529285192489	0.005893352348223465	0.004973500096799034	32.38938435690265	13.730136435485853	15.494437967490386	192	256	256	2.742338987243675	13.715205582657182	9.69226644852349	12.619254775669612	4.6790732675720825	10.001289626978526	9.550220883933248	13.970299757249135	1.0	1.0	1.0	6.388544513597569	0.0	27.14899633921602	0.0	2782867.0	0.0	127.40068981423974	46.900907835936835	-0.06323598758249549	123.5135213404163	333.24478981314496	334.97266230359674	33224.0	128.63018066436052	530.2433668563142	122.14668671487449	0.09073850235525027	51.7939651829532	716.2771858715421	715.9876371324062	23572.0	630.6016174033284	801.7743012936786	52.20282302062642	0.4811422098924263	77.37666400511577	1010.7977321253895	1000.1272122189403	194328.0	901.5135667920113	1157.841210924089	79.25385901924899	0.14934019085359476	0.43681350148498926	0.47180011411287004	0.46015800253584316
sub-149050_acq-headmotion2_T1w	0.4877176948780173	2.513927339490702	0.6296376656777678	1421.6899888451874	4.090576666666666	3.86437	3.98508	4.42228	0.16360344886966116	0.43162017992432394	0.4047763712060149	0.8541961908340454	0.45237404108047496	0.0034794252587519252	0.0030315150969296416	34.60785983696314	13.073557756249354	15.377327990219385	192	256	256	2.353835958448913	11.009354969202322	8.001806121660008	10.642227437328792	17.011409528149283	39.38900050844347	38.00946400337308	57.62798197352649	1.0	1.0	1.0	5.056411882993766	11.369223908182647	34.960621494492734	7.668424993753433	2788741.0	0.0	156.17402121424675	56.27453309140391	1.6923992350057429	130.38558735676781	293.79444544509204	295.21565878391266	27443.0	88.4711802572012	493.57723954915986	125.41667526543436	-0.009305557912051121	61.86521594915972	683.868002413465	683.5559225529432	19444.0	580.8981560572981	787.2236767306923	62.08704748688776	0.233906322016876	92.50666087243246	1010.7064380210112	1000.0748400390148	140069.0	875.7116901159287	1182.0072878420356	93.97198809982142	0.14979236657542921	0.42327053589178193	0.4337420014028499	0.4997102857890507
sub-149050_acq-standard_T1w	0.2872597451591034	4.77317626179165	0.5590746857328648	27681.02222035182	4.761410000000001	4.52686	4.90293	4.85444	0.18879648078910832	0.4688492450991086	0.3423542741117831	0.47600895166397095	0.19355633258819582	0.0	0.017458039668862373	28.098689624469937	12.711501094396567	19.58135451727643	192	256	256	2.3651466256342966	13.77544448706805	15.134976685530495	29.26433894388914	36.35463153995284	94.41635029103716	88.21466391204905	133.87300990515715	1.0	1.0	1.0	15.132169025165865	0.0	2.772059962682209	0.0	2852746.0	0.0	12.28536007553339	4.893888517391707	2.057808093873285	98.1840117691559	271.98542519681087	271.57018576189876	30192.0	72.13843061067165	465.1088625714183	114.81981091355775	-0.11651141706976365	52.543274943023285	704.7772365415412	705.2929627224803	66633.0	620.5345995500684	787.0561055421828	51.19890476092138	0.5766617339659539	32.12435990522503	1000.7500359072271	1000.0353910475969	197635.0	946.0435348078609	1057.7447193562984	34.17240563526972	0.15561154753201945	0.4839001070167679	0.507119404941914	0.5359005104098443
sub-152686_acq-headmotion1_T1w	0.3198924293325907	4.203384164784216	0.5481217652810343	-1.0	5.11116	4.94908	5.22861	5.15579	0.24548884004639426	0.4134832262998982	0.34102793365370754	0.3927158713340759	0.11376853436231615	0.0	0.02100379842524245	24.71526109420509	14.617988127262013	21.034414646733786	192	256	256	2.6180565653888848	13.695531870699497	16.22408124829516	32.358655308797104	45.51042283266698	127.22178272953722	115.01496501895583	172.31268949466332	1.0	1.0	1.0	12.908940974798606	0.0	2.004495213857645	0.0	2270482.0	0.0	9.984954502433538	3.8021247599577963	0.6070896661293448	84.03643540864077	283.279049252161	264.1225636191666	64453.0	151.57981615886092	478.4297788850963	100.88418949695857	-0.032844453515718186	54.875143391839266	735.3992613301197	738.339512385428	45958.0	643.0584259964526	818.1370802856982	53.91039110774426	0.7659224997459564	28.836827015223736	1000.8426120406402	1000.0273884683847	202127.0	951.990182697773	1052.4689166359603	30.904402706543337	0.14380863105207048	0.47283559378091106	0.520965011456959	0.6905365522469071
sub-152686_acq-headmotion2_T1w	0.33610003107991104	4.072313257596272	0.5524487821613341	-1.0	5.147063333333333	4.97455	5.27945	5.18719	0.24206197098140947	0.4113517288769932	0.34658630014159736	0.43271633982658386	0.1324479565024375	0.0	0.01657496904500991	25.064169268123482	14.687373830494371	20.54402623657256	192	256	256	2.6487156657511353	13.621399487466118	14.898417753619805	28.42513810764216	37.09044919438656	102.63178974528897	93.01859799517716	139.33355504585595	1.0	1.0	1.0	16.18896974078439	0.0	2.4891157841195346	0.0	2223002.0	0.0	11.29709454253316	4.702188273998836	0.6519816936671625	84.76927061871463	283.1373018887356	266.21368508785963	65146.0	144.23820953816175	475.91427620500326	100.50593399435631	-0.05068381432087987	55.12050157139608	734.3530492176719	736.6313309408724	43474.0	642.2398247430101	818.5104072419927	54.07835365810933	0.85204630881291	33.416292185928086	1001.4226108356911	1000.0552689656615	205626.0	946.6081346385181	1060.435339063406	35.18198692446563	0.14331456858085742	0.4708967671442284	0.5203473638527044	0.676962773217658
sub-152686_acq-standard_T1w	0.3185867872912245	4.147897785126338	0.5458982901819237	-1.0	5.10115	4.94102	5.18757	5.17486	0.24718702135702636	0.4119646719519513	0.34084830669102234	0.4088692367076874	0.12495793402194977	0.0	0.0297889653432084	24.711090288362126	14.727600490039265	21.163595128608854	192	256	256	2.6825089100114163	13.762103852571089	16.51739913073151	33.10758462961202	48.167799836379075	133.72600535190122	120.62789542762653	179.98988109459927	1.0	1.0	1.0	11.137726213031383	0.0	1.92948802205828	0.0	2318175.0	0.0	10.11235953681171	3.6399510293923774	0.5130226626415593	83.73919342793074	288.5371767120017	267.62126573640853	62818.0	168.5393256135285	485.0493279236364	99.76449084554129	0.027172534613646437	53.77429524593224	740.218031129392	742.9843782717362	43470.0	647.9583438709378	824.4176475498825	53.98708222505544	0.7908911190559089	28.11621632805826	1001.4865892792039	1000.0274034086615	200812.0	954.9465594030917	1053.4242243829178	30.205311702257116	0.14423329023091463	0.47107141093836813	0.5209560942885274	0.6683210930202743
sub-153486_acq-headmotion1_T1w	0.28615874024288157	4.83485411551002	0.5477321745639869	17950.710915858726	4.9543099999999995	4.66428	5.08564	5.11301	0.20424973324422158	0.4504161777843615	0.34533408897141693	0.5261057317256927	0.22193185389041903	0.0	0.009393741690497106	26.749677264660107	13.043070930773943	19.296649476577215	192	256	256	2.302966397641845	14.060155852139683	13.835172291113926	25.14239462356025	26.125080699356154	71.32114657837862	66.81697116164533	103.00468620720125	1.0	1.0	1.0	16.28545622300436	0.0	3.701516461643966	0.0	2885068.0	0.0	15.211993098258972	6.360457895491345	0.18306630471552943	94.3139451733682	262.3131393213318	253.63798409700394	39374.0	71.47122377157211	456.44465323984616	110.13394005864255	0.05144265155717509	49.53346033561779	691.4691113320799	692.4285536110401	52999.0	609.6111944913864	769.7488515883683	49.24710852381861	0.3326765283746833	38.489781972925954	1000.9118609106631	1000.0313975214958	196504.0	937.239495845139	1067.7310527563095	39.774606513565836	0.1415459824982476	0.4690349702662543	0.48554761613424147	0.5762403331849126
sub-153486_acq-headmotion2_T1w	0.315801451640394	4.280650323644251	0.5574054582739507	12224.82577587248	4.999076666666667	4.6862	5.11568	5.19535	0.20230545331942995	0.43970488355107	0.35798966312950004	0.5979615449905396	0.2698407113552094	0.0	0.010482389271962307	27.120142017587263	13.200350293258877	18.383033865453587	192	256	256	2.3389846909369036	13.274258429220312	12.02977807453419	20.476091103445352	16.352648216139336	43.77772719591127	41.15496250280895	63.33451209637624	1.0	1.0	1.0	13.016261035878006	0.0	6.162623436890908	0.0	2869348.0	0.0	26.88136601448059	10.344235981117441	0.0024944115450620252	101.14630576853828	264.58531333964106	258.1991354227066	40552.0	78.08083820343018	457.73905527591705	110.38804693652726	0.003296735966859643	52.37585679247526	690.1016971122983	691.2257368564606	40214.0	603.3847938776016	774.1701962947845	52.07199680092788	0.8334193943282613	45.14068029602635	1003.2470503022753	1000.016391813755	200902.0	928.9516558647156	1088.136664390564	48.83812530146322	0.1409690699321343	0.4624610749244621	0.4873890677950847	0.5505789759363127
sub-153486_acq-standard_T1w	0.2651955350836517	5.206499258023488	0.5399952190702528	32422.3047223745	5.070659999999999	4.72386	5.32046	5.16766	0.21285387156256672	0.44857018832188456	0.33857594011554876	0.4881386011838913	0.19461112320423124	0.0	0.00850522769090817	25.52929318124664	12.901604725336684	19.78573871084177	192	256	256	2.3198841505946928	14.09744206142588	16.11441686915923	31.925924395457113	42.99491776293956	118.55456322166422	110.69550363547582	170.5370299218237	1.0	1.0	1.0	16.815773255288832	0.0	2.1982233256951655	0.0	2877819.0	0.0	8.860759664326906	3.8416079658364315	0.4173681926892554	86.60337917375135	261.86492425113914	252.11485511809587	40058.0	71.62241570483893	455.5156000049785	108.6742664115813	-0.05358993340867313	50.48812221387301	694.9730522048384	695.1837120614946	57269.0	613.800567548722	774.7453066781163	49.31232485629638	0.4761341531777905	30.347801475791304	1000.5927067034003	1000.0000192597508	190605.0	950.2006975226104	1051.8061332553625	31.32242573914353	0.14629296193184105	0.4775262028347468	0.4881500654765464	0.5870518722586726
sub-169618_acq-headmotion1_T1w	0.4724668285270891	2.6860372634572847	0.6091452062699243	3406.10885656726	4.171563333333334	3.90618	4.06568	4.54283	0.16492666713326196	0.44503036911279753	0.39004296375394054	0.850518673658371	0.46729052662849424	0.0012772180009317275	0.004552917435411732	35.16154541981302	12.997545519129526	15.984896645039706	192	256	256	2.906884098507154	12.002811543749038	8.668586364308991	11.096063450670778	5.562904523508795	10.89878457876441	10.739205519913474	15.755927457467216	1.0	1.0	1.0	6.172864936290722	0.0	24.308923708948992	0.0	3392975.0	0.0	114.72952970862389	41.581730630489574	1.4860706501142085	120.14956926873754	349.94869622396936	353.0794463865459	26382.0	143.8956292741001	540.3290757972745	121.4608985721943	-0.00474944785626219	57.57482512247196	692.0726144426777	691.7495723851025	21040.0	598.2048094596714	788.3226771131158	57.63092511723419	0.22056942376713762	88.07938159086939	1009.8835132373636	1000.0340865962207	127624.0	879.6157708242536	1174.9506322091443	90.12477020723361	0.15618582518133622	0.4223792094320443	0.4432383319088625	0.5268475646961702
sub-169618_acq-headmotion2_T1w	0.4263291806670759	3.2118058759037624	0.5678041021517494	11256.999901970396	4.825746666666666	4.57438	4.96696	4.9359	0.18889881291900992	0.41757517210885725	0.39352601497213285	0.67500901222229	0.33337752819061284	0.0	0.005983122401780555	28.906448554913293	13.281133434517532	16.073240990517828	192	256	256	2.8542362169697104	12.957157904870026	10.104795277711938	14.502991711296076	13.715812270316922	31.076437627476512	29.46655878741232	43.60742646444352	1.0	1.0	1.0	18.344944731513742	0.0	8.649655752888721	0.0	3419280.0	0.0	37.59934876486659	15.024526146856077	0.44715294594324195	108.82085015999316	314.3199640336215	314.5506494231522	33109.0	132.46383033692837	493.11189271733156	110.2031770490426	0.0018931682817613371	55.6441644732959	712.9006945088045	712.6893722973764	23919.0	621.6595487881452	802.3266273338347	55.002376246250144	0.48817327514240283	66.87371078781625	1007.8846540711351	1000.0679539591074	203031.0	909.5170381441712	1133.9243527688086	68.95580656863252	0.1570148329695251	0.4589442364897859	0.5093726375435011	0.5320467646049042
sub-169618_acq-standard_T1w	0.3100400745870834	4.501194404274463	0.5383136236086102	-1.0	4.864306666666667	4.70096	5.01109	4.88087	0.22067423350737486	0.4475981206183026	0.3317276458743225	0.4665996730327606	0.1781596422195434	0.0	0.006171700760941457	24.428191603833017	12.783287317443682	19.90236439100732	192	256	256	2.6340769187172595	13.850370243754256	14.658819332676138	27.4920108355569	40.233000509918675	108.83126609496941	100.42032518218355	152.19670894166254	1.0	1.0	1.0	19.268296971496344	0.0	2.3598613431353126	0.0	3556245.0	0.0	9.488219860941172	4.304662831826244	0.9839412769482832	94.66181067230507	266.9242509326621	264.35640258714557	35641.0	111.17274224758148	440.049039889127	100.35876024842246	-0.02992877542793826	52.63317868199495	713.0287364629627	715.0906377658248	47266.0	625.9378642262891	793.7406817823648	51.62916662918207	0.18451608846676182	35.7091878393469	1000.3962579609646	1000.0291788205504	187760.0	941.4051176151261	1060.4910352267325	36.375168107816414	0.15501814337188619	0.4844926288489308	0.52282679351173	0.6506971619619315
sub-171967_acq-headmotion1_T1w	0.41980829733315017	3.165908864162181	0.6331321237426608	6266.894059832406	4.827190000000001	4.63	4.85573	4.99584	0.1816257845956094	0.40693524623044075	0.41143896917394984	0.6398574113845825	0.31989340484142303	0.0	0.006079833447571856	28.365371042377287	12.9537462968908	15.000143132410711	192	256	256	2.6458715769585295	14.23012831170851	11.101074456299648	16.427223480231902	9.320095574536063	22.10283093538706	20.46309219526815	29.966350075881326	1.0	1.0	1.0	10.394745338055976	0.0	13.314416859503535	0.0	2332601.0	0.0	58.089735858142376	21.86331225225103	0.16586358735227158	114.91416064466662	315.5603418752714	311.031656563282	31299.0	123.44796550869943	516.9487510107457	117.5516946916845	0.062415852763296975	51.600403680035384	737.5001847862892	737.6190582588315	25182.0	651.3368808031082	821.5310746952891	51.8339958850897	0.4791700652862887	58.566766422979235	1007.6434049746022	1000.0416230410337	229592.0	921.5352369993925	1120.0466178059578	60.876961123418646	0.15821256442040552	0.45043365366319493	0.5082227634941685	0.48174627797666897
sub-171967_acq-headmotion2_T1w	0.5034743565153459	2.4802759035894564	0.6514364583515695	1117.8231572464376	4.198533333333334	3.9077	4.2186	4.4693	0.1673467658180745	0.4139399743194825	0.41871325986244295	0.8304145932197571	0.4446001410484314	0.0	0.004591851446421855	31.1074479647237	12.472999380199646	14.108424137212063	192	256	256	2.5155093668135087	11.300333564348694	8.56128085770127	11.867999641941607	15.510085815990642	35.047330666047756	33.31595356511743	49.3904442133139	1.0	1.0	1.0	4.9553821848177275	13.264975792336958	34.215897581406416	8.947090208530426	2349265.0	0.0	143.23478052020073	51.63717458334444	1.6520820708602155	122.21866332303189	314.53418570782844	314.04286631941795	29191.0	107.03973376750946	519.6429324522614	124.84051592575386	0.011580486777037713	63.129225702621795	710.3487053491303	709.6262593120337	19103.0	607.3854193836451	815.1205865889788	62.79528664723442	0.272909780797455	83.08698473563786	1008.7666237507082	1000.0406737625599	180786.0	886.7786454409361	1161.1289661079645	84.26339215677238	0.15785571039147614	0.4318211768687271	0.4745347629445566	0.4514577366527135
sub-171967_acq-standard_T1w	0.33044864612866903	4.233877372805211	0.6094078953846312	-1.0	4.822046666666666	4.60132	4.93545	4.92937	0.19825419738679875	0.44064624615841774	0.36109955645478353	0.46794724464416504	0.1977441981434822	0.0	0.010262243341185149	25.348483095317846	12.309189058214383	17.41307320745248	192	256	256	2.619962643720459	14.274451591334433	14.613816476948458	26.947035195790477	30.584238239206584	79.17266367352975	72.68736925004781	108.30520583740704	1.0	1.0	1.0	33.86695366776866	0.0	2.738111718061892	0.0	2468551.0	0.0	13.841335102915764	6.0492040247213374	0.6148660325310811	94.7215118557416	284.64271077137084	282.3996606655419	33422.0	101.8449079329148	468.74774063006043	107.78605433696947	-0.139981693386384	53.247098454823956	730.4240770123464	731.0410408303142	55886.0	646.3175001740456	812.6320688053966	51.21279060403077	0.4832118179279008	35.6420740164136	1001.1929434829362	1000.0364611856639	223261.0	942.777043338865	1064.252971149981	37.111103848872	0.1590464171277095	0.48021787007520783	0.5282189025669495	0.5367069586554443
sub-177856_acq-headmotion1_T1w	0.31490345814686316	4.358157795733161	0.5644326664648174	26990.14105752595	5.101866666666666	4.72579	5.32154	5.25827	0.22067886238207227	0.41906294194893384	0.36025819566899386	0.47269435226917267	0.15929455012083055	0.0	0.009597297816633594	28.678276202858473	15.370566009733412	20.82346985335505	192	256	256	2.672496119634306	13.745043808257448	14.00002156147295	25.5825247565271	24.740591966354543	67.19256968043493	61.97654941553418	93.99648659981307	1.0	1.0	1.0	37.49728217359386	0.0	3.3928596946750815	0.0	2149984.0	0.0	16.13168280944228	6.969987600479152	0.5989248659953232	83.3841934119122	269.83564839023063	263.2148347031325	41560.0	106.94703161027284	446.6490489652379	98.48907396556704	-0.02191572792256391	53.21401775812561	714.4251961337428	714.8608709834516	41440.0	628.3413701429963	797.5747736467048	52.00800053108171	0.6865409812857375	36.58590614274794	1000.1406887905582	1000.0273929052055	194447.0	935.5280499234796	1063.7324764616787	39.090153569832474	0.15649403521604158	0.478266517363603	0.5266501606404291	0.6523440291574358
sub-177856_acq-headmotion2_T1w	0.35878594020173976	3.8177341314789146	0.5710445422481117	11545.620577224972	4.855066666666667	4.58709	4.87533	5.10278	0.21832687986073376	0.4169461271402707	0.3647269929989955	0.5309727191925049	0.1960086554288864	0.0	0.008510449281657374	29.204824762100426	15.50716552563821	20.457617607070578	192	256	256	2.6859717933683265	13.274689923742061	12.349338959400916	21.087355161092358	12.813732434516432	35.119824485825994	32.233147520701266	48.76588564176137	1.0	1.0	1.0	15.019284387714233	0.0	7.668256375503386	0.0	2180958.0	0.0	34.49511428922415	13.434755397044711	0.7858295404671414	82.09849485719889	268.8161774803508	262.76873179525137	41445.0	109.44625496864319	446.1498407900332	97.82886117242163	-0.016527313247753028	54.861111857516434	719.5407723496642	720.1954456418753	33462.0	629.3485393598676	806.6775310412049	54.25246753829631	0.4050602333087232	45.54051802961091	1001.9545317942939	1000.0325814858079	193599.0	927.3289978280663	1083.1954486168922	47.42320651882806	0.15278545397692228	0.4679337545580614	0.5248259680533819	0.6151507824713355
sub-177856_acq-standard_T1w	0.29993460166341496	4.4513207992025965	0.5512031376873505	-1.0	4.847386666666667	4.64008	4.82798	5.0741	0.22002052447017087	0.43505077233420175	0.3449287031956274	0.43380239605903625	0.1493609637022018	0.0	0.011448261028759708	28.764002262620316	15.15010102707818	21.982696919387568	192	256	256	2.4608911269011333	14.372273412315796	15.315068470663405	29.112040872773285	45.54772342444707	133.5513177170095	120.90907615334204	183.62818731856953	1.0	1.0	1.0	23.26118479482744	0.0	1.5121213630882364	0.0	2172430.0	0.0	9.101389534771442	3.567733328940482	4.936789222750279	76.68942412776518	256.0553012412629	248.0432027876377	37948.0	95.35222435928881	449.6571837618949	100.79272985953897	0.12523625090703838	50.2192035417301	725.755461234328	727.292037723586	45898.0	640.4951195269823	805.2909460365772	50.603275758779304	0.7589323685311911	31.575352338821794	1000.1046519700773	1000.0000061504543	184646.0	943.3893632441759	1056.18591754511	34.34995514854927	0.154398154136196	0.47812209608688944	0.5224005744452642	0.6431917923404018
sub-182744_acq-headmotion1_T1w	0.5295546170545422	2.3206180067847915	0.621827328706244	4271.117947581749	4.091846666666666	3.77303	3.87688	4.62563	0.17849239503444578	0.4413165179721728	0.38019108699338144	0.8586282134056091	0.5705659270286559	0.025572937250184807	0.0015149720437522694	32.18529262753993	12.64985515122294	15.739471641632557	192	256	256	2.816647735002544	10.68433890781221	7.813697553283565	9.940106017035943	4.2365071594885375	8.489083177011725	8.31138051168735	12.20855119856179	1.0	1.0	1.0	11.398932599026756	0.0	27.89825685199082	0.0	2830367.0	0.0	143.2331956923008	53.662090907261856	-0.11588414929971735	124.37282944905732	345.43200921711923	347.01145032048225	33991.0	136.3618734665215	543.5506218150258	123.19834727997366	-0.00014808671467436696	64.56826632680641	695.3989794425827	695.3390975743532	16717.0	588.5258452624082	803.8866329044104	65.07827071921429	0.5673237902293833	96.76630846844054	1010.2909266028828	999.9999759793282	116023.0	864.431691840291	1191.5840531364083	100.602112770823	0.1415894475085725	0.4135524493864366	0.4311142911895865	0.4822191939367918
sub-182744_acq-headmotion2_T1w	0.48044281984760523	2.6648405760977107	0.5915577584358988	8580.560172431386	4.565026666666667	4.26254	4.46572	4.96682	0.17769187931780153	0.4193561824855503	0.4029519381966482	0.8166525959968567	0.4832955002784729	0.00859648785572774	0.003935486885973797	31.758886528117298	13.328735187008139	15.615015696177151	192	256	256	2.7390646196386434	11.746693198739743	8.700254735051297	11.615006386775507	6.485662513205567	13.816013425652583	13.287820524261242	19.561785633925577	1.0	1.0	1.0	12.210789439174368	0.0	17.039713097745327	0.0	2873678.0	0.0	88.37865047156811	33.49197265718467	-0.05170168272448761	123.74428172739695	332.84151904137735	331.5609261766076	31049.0	134.9123865813017	532.3907346501945	121.0470116108649	0.10219698788010545	58.76658939177538	706.5961514885391	706.3041282445192	20078.0	608.6545815076679	807.1762328837066	60.12641405286704	0.5009664290992917	82.3568361496527	1010.4244063107901	1000.0402810424566	170050.0	888.4994956478477	1168.821751177311	86.09873359575884	0.14998451780794816	0.43405001734558074	0.4701330928538966	0.4531615070093458
